source	locator	text
data/specializations.json	$.bebe_night_steward.short_effect	구조 보호막 +12 / 재사용 -2초 / 기본 공격 -10%
data/specializations.json	$.bebe_night_steward.description	구조 성능을 높이는 대신 직접 화력을 포기합니다.
data/specializations.json	$.bebe_poltergeist_cleaner.display_name	소동 청소부
data/specializations.json	$.bebe_poltergeist_cleaner.role_tag	밀치기 제어
data/specializations.json	$.bebe_poltergeist_cleaner.short_effect	빗자루 피해 +30% / 밀침 +14 / 구조 보호막 -10
data/specializations.json	$.bebe_poltergeist_cleaner.description	구조를 약화하고 지역 제어와 화력을 높입니다.
data/specializations.json	$.koko_bounty_sniffer.display_name	현상금 냄새꾼
data/specializations.json	$.koko_bounty_sniffer.role_tag	위험 대상 처형
data/specializations.json	$.koko_bounty_sniffer.short_effect	표식 피해 +12% / 지속 +1초 / 보호막 -8
data/specializations.json	$.koko_bounty_sniffer.description	표식 대상을 더 빨리 쓰러뜨리는 대신 짖음의 보호막이 약해집니다.
data/specializations.json	$.koko_throne_shepherd.display_name	왕좌 양치개
data/specializations.json	$.koko_throne_shepherd.role_tag	왕좌 도발 수호
data/specializations.json	$.koko_throne_shepherd.short_effect	도발 최대 3명 / 도발 중 피해 -12% / 표식 피해 추가 제거
data/specializations.json	$.koko_throne_shepherd.description	추적 화력을 포기하고 더 많은 적을 끌어 왕좌 전열을 지킵니다.
data/specializations.json	$.toktok_shell_breaker.display_name	갑각 파쇄자
data/specializations.json	$.toktok_shell_breaker.role_tag	방어력 파괴
data/specializations.json	$.toktok_shell_breaker.short_effect	돌진 방어력 감소 -1 추가 / 돌진 피해 +20% / 수리 -12
data/specializations.json	$.toktok_shell_breaker.description	단단한 적을 더 빠르게 무너뜨리는 대신 시설 수리량이 줄어듭니다.
data/specializations.json	$.toktok_castle_mason.display_name	마왕성 석공
data/specializations.json	$.toktok_castle_mason.role_tag	시설 수리
data/specializations.json	$.toktok_castle_mason.short_effect	시설 수리 +18 / 보호막 +10 / 돌진 거리 -25px
data/specializations.json	$.toktok_castle_mason.description	수리와 아군 보호를 강화하는 대신 갑각 돌진 거리가 짧아집니다.
data/specializations.json	$.imp_artillery.display_name	장거리 화염술
data/specializations.json	$.imp_artillery.role_tag	장거리 단일 화력
data/specializations.json	$.imp_artillery.short_effect	화염구 사거리 / 단일 피해 강화
data/specializations.json	$.imp_artillery.description	안전한 후방에서 화염구로 위험한 적 하나를 먼저 제거합니다.
data/specializations.json	$.imp_trap_weaver.display_name	함정 화염술
data/specializations.json	$.imp_trap_weaver.role_tag	가시 복도 제어
data/specializations.json	$.imp_trap_weaver.short_effect	가시 복도 지원 / 광역 둔화
data/specializations.json	$.imp_trap_weaver.description	가시 복도 뒤를 지키며 화염 지대의 피해와 둔화를 강화합니다.
data/update2_contracts.json	$.spore_healer.display_name	모리
data/update2_contracts.json	$.spore_healer.species_name	포자 치유사
data/update2_contracts.json	$.spore_healer.role	회복·정화
data/update2_contracts.json	$.spore_healer.description	아군의 체력을 회복하고 이동 방해를 정화하는 온화한 포자술사입니다.
data/update2_contracts.json	$.stone_sentinel.display_name	돌콩
data/update2_contracts.json	$.stone_sentinel.species_name	석상 파수꾼
data/update2_contracts.json	$.stone_sentinel.role	고정 방어
data/update2_contracts.json	$.stone_sentinel.description	한 방을 오래 지키며 주변 적의 진입을 막는 작은 석상 수호자입니다.
data/update2_contracts.json	$.war_drummer.display_name	두둠
data/update2_contracts.json	$.war_drummer.species_name	전투 북잡이
data/update2_contracts.json	$.war_drummer.role	사기·방어 지원
data/update2_contracts.json	$.war_drummer.description	북소리로 같은 방 아군의 공격과 방어 흐름을 끌어올립니다.
data/update2_contracts.json	$.moon_tracker.display_name	루미
data/update2_contracts.json	$.moon_tracker.species_name	달빛 추적자
data/update2_contracts.json	$.moon_tracker.role	표식·추적
data/update2_contracts.json	$.moon_tracker.description	멀리 있는 우선 목표에 달빛 표식을 남기고 집요하게 추적합니다.
data/update2_contracts.json	$.mimic_porter.display_name	미미
data/update2_contracts.json	$.mimic_porter.species_name	미믹 짐꾼
data/update2_contracts.json	$.mimic_porter.role	가짜 보물·유인
data/update2_contracts.json	$.mimic_porter.description	가짜 보물로 적을 끌어당기고 위험한 아군을 뒤로 빼냅니다.
data/update2_counterforce.json	$.royal_scout.description	후열 위치를 찾아 받는 피해를 20% 늘립니다.
data/update2_counterforce.json	$.monster_binder.description	룬 구속으로 이동 효율을 30% 낮춥니다.
data/update2_counterforce.json	$.ward_breaker.description	회복과 보호막 효율을 각각 30% 낮춥니다.
data/update2_counterforce.json	$.supply_raider.description	보급선을 끊어 기본 공격 간격을 25% 늘립니다.
data/update2_counterforce.json	$.anti_magic_archer.description	파마 화살로 기술 재사용 회복 속도를 25% 낮춥니다.
data/update2_counterforce.json	$.royal_field_medic.description	가장 다친 왕국군을 최대 체력의 22%만큼 회복하고 둔화를 정화합니다.
data/update2_counterforce.json	$.royal_strategist_evelyn.description	현재 출전 역할을 분석해 가장 관련 높은 효율 하나를 25% 낮춥니다.
data/update2_seeded_campaign.json	$.events.event_lost_supply_cart.title	길 잃은 보급 수레
data/update2_seeded_campaign.json	$.events.event_lost_supply_cart.text	왕국 보급 수레가 안개 속에서 마왕성 정문으로 들어왔습니다.
data/update2_seeded_campaign.json	$.events.event_mana_eddy.title	마력 소용돌이
data/update2_seeded_campaign.json	$.events.event_mana_eddy.text	지하 마력 흐름이 잠시 성 안으로 휘어 들어옵니다.
data/update2_seeded_campaign.json	$.events.event_mushroom_harvest.title	버섯 대풍년
data/update2_seeded_campaign.json	$.events.event_mushroom_harvest.text	회복 둥지 주변에 먹을 수 있는 버섯이 가득 자랐습니다.
data/update2_seeded_campaign.json	$.events.event_wanted_poster.title	과장된 수배 전단
data/update2_seeded_campaign.json	$.events.event_wanted_poster.text	마을 전단의 마왕 초상화가 실제보다 훨씬 무섭게 그려졌습니다.
data/update2_seeded_campaign.json	$.events.event_family_maintenance.title	식구들의 정비 당번
data/update2_seeded_campaign.json	$.events.event_family_maintenance.text	모두가 한 구역씩 맡아 성을 손봤습니다.
data/update2_seeded_campaign.json	$.events.event_contract_feast.title	계약 식구 환영식
data/update2_seeded_campaign.json	$.events.event_contract_feast.text	계약 몬스터들이 자기 고향 음식을 나누었습니다.
data/update2_seeded_campaign.json	$.events.event_cracked_mana_lens.title	금 간 마력 렌즈
data/update2_seeded_campaign.json	$.events.event_cracked_mana_lens.text	버려진 감시 렌즈를 뒤집자 남은 마력이 흘러나왔습니다.
data/update2_seeded_campaign.json	$.events.event_hidden_coin_cache.title	수상한 비상금 상자
data/update2_seeded_campaign.json	$.events.event_hidden_coin_cache.text	보물 상자처럼 숨겨진 궤짝에서 진짜 비상금을 찾아냈습니다.
data/update2_seeded_campaign.json	$.events.event_quiet_watch.title	조용한 야간 경계
data/update2_seeded_campaign.json	$.events.event_quiet_watch.text	별일 없는 밤 덕분에 식량과 체력을 아꼈습니다.
data/update2_seeded_campaign.json	$.events.event_royal_rumor.title	왕국군의 엇갈린 소문
data/update2_seeded_campaign.json	$.events.event_royal_rumor.text	왕국군이 서로 다른 진입로를 들었다며 한동안 우왕좌왕합니다.
data/update2_seeded_campaign.json	$.wave_variants.wave_d10_scout_screen.title	후열 탐색조
data/update2_seeded_campaign.json	$.wave_variants.wave_d10_rune_probe.title	룬 구속 정찰
data/update2_seeded_campaign.json	$.wave_variants.wave_d15_ward_test.title	결계 내구 시험
data/update2_seeded_campaign.json	$.wave_variants.wave_d15_field_support.title	야전 의료 지원
data/update2_seeded_campaign.json	$.wave_variants.wave_d20_supply_cut.title	보급선 차단대
data/update2_seeded_campaign.json	$.wave_variants.wave_d20_ward_audit.title	수호핵 감사조
data/update2_seeded_campaign.json	$.wave_variants.wave_d25_silence_volley.title	파마 화살 일제사격
data/update2_seeded_campaign.json	$.wave_variants.wave_d25_binding_ring.title	구속 포위망
data/update2_seeded_campaign.json	$.wave_variants.wave_d30_evelyn_scout.title	에블린의 정찰 장부
data/update2_seeded_campaign.json	$.wave_variants.wave_d30_evelyn_medic.title	에블린의 회복 장부
scripts/combat/DirectiveManager.gd	line:7	사수
scripts/combat/DirectiveManager.gd	line:9	총공격
scripts/combat/DirectiveManager.gd	line:11	생존 우선
scripts/combat/DirectiveManager.gd	line:13	입구 봉쇄
scripts/combat/DirectiveManager.gd	line:15	함정 유도
scripts/combat/DirectiveManager.gd	line:17	후퇴 유도
scripts/combat/DirectiveManager.gd	line:19	기본
scripts/core/AudioSettings.gd	line:71	소리 설정을 저장하지 못했습니다: %s
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:23	유효한 저장 v1 검사 결과가 아닙니다.
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:27	저장 v1의 진행 정보 또는 요약이 없습니다.
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:30	몬스터 변환 실패
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:86	저장 v2 버전이 올바르지 않습니다.
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:88	저장 v2의 캠페인 마지막 날이 DAY 30이 아닙니다.
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:91	저장 v2의 필수 영역이 없습니다: %s
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:94	프로필 버전 또는 ID가 올바르지 않습니다.
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:97	프로필 자료 형식이 올바르지 않습니다: %s
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:100	프로필 해금 목록 형식이 올바르지 않습니다: %s
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:102	2회차 교리 이력 형식이 올바르지 않습니다.
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:104	2회차 교리 ID 형식이 올바르지 않습니다.
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:107	2회차 선택 이력 형식이 올바르지 않습니다: %s
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:110	2회차 선택 ID 형식이 올바르지 않습니다: %s
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:114	현재 회차 자료 형식이 올바르지 않습니다: %s
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:118	기존 핵심 몬스터 변환이 누락되었습니다: %s
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:122	현재 회차 기본 지표가 누락되었습니다: %s
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:128	저장 v1의 몬스터 로스터가 사전 형식이 아닙니다.
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:134	저장 v1에 변환 규칙이 없는 몬스터가 있습니다: %s
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:136	몬스터 개체 원형을 찾을 수 없습니다: %s
scripts/core/CampaignSaveMigratorV1ToV2.gd	line:139	저장 v1의 몬스터 자료가 사전 형식이 아닙니다: %s
scripts/core/CampaignSaveMigratorV2ToV3.gd	line:43	유효한 저장 v2가 아닙니다: %s
scripts/core/CampaignSaveMigratorV2ToV3.gd	line:82	저장 v3 버전이 올바르지 않습니다.
scripts/core/CampaignSaveMigratorV2ToV3.gd	line:84	저장 v3의 캠페인 마지막 날이 DAY 30이 아닙니다.
scripts/core/CampaignSaveMigratorV2ToV3.gd	line:87	저장 v3의 필수 영역이 없습니다: %s
scripts/core/CampaignSaveMigratorV2ToV3.gd	line:96	저장 v2 호환 자료가 손상되었습니다: %s
scripts/core/CampaignSaveMigratorV2ToV3.gd	line:100	저장 v3 프로필 버전이 올바르지 않습니다.
scripts/core/CampaignSaveMigratorV2ToV3.gd	line:103	저장 v3 프로필 사전 형식이 올바르지 않습니다: %s
scripts/core/CampaignSaveMigratorV2ToV3.gd	line:106	저장 v3 프로필 목록 형식이 올바르지 않습니다: %s
scripts/core/CampaignSaveMigratorV2ToV3.gd	line:109	저장 v3 프로필 ID 형식이 올바르지 않습니다: %s
